(T) (RK4),(Y) (RK4),(V) (RK4),(K) (RK4)
0.9479496686574436,0.8529303329897199,-0.02387310421533709,1889.182156841646
0.9503470421128402,0.8528733039059307,-0.023710000154015778,1885.1481529915839
0.9527444155682367,0.8528166192729076,-0.02358491773403253,1878.473939489614
0.9551417890236333,0.8527601934718606,-0.023493399353694162,1869.2326403687596
0.9575391624790299,0.8527039505270995,-0.023431822048770447,1857.525505283157
0.9599365359344265,0.8526478223416588,-0.023397207905153015,1843.4808000168262
0.9623339093898231,0.8525917473367586,-0.023387074870395194,1827.252401308785
0.9647312828452197,0.8525356694103848,-0.023399318333280017,1809.0181108993932
0.9671286563006163,0.8524795371502144,-0.023432116325537256,1788.9777074721792
0.9695260297560129,0.8524233032509811,-0.023483852988326132,1767.3507578999995
0.9719234032114095,0.8523669240975698,-0.02355305625984658,1744.374211569467
0.974320776666806,0.8523103594835821,-0.023638346726802574,1720.2998043168266
0.9767181501222026,0.8522535724415026,-0.023738395339442032,1695.3913003808286
0.9791155235775992,0.852196529165366,-0.023851888282299182,1669.9216025765697
0.9815128970329958,0.85213919901034,-0.023977497766131402,1644.1697621999997
0.9815128970329958,0.85213919901034,-0.023977497766131402,1644.1697621999997
0.9981534892528082,0.8517348555264921,-0.024462564757524254,1644.1697621999997
1.0147940814726206,0.851326217143973,-0.024604073531011933,1644.1697621999997
1.031434673692433,0.8509163353338955,-0.0246451478228548,1644.1697621999997
1.0480752659122452,0.8505060934159516,-0.024657052528588328,1644.1697621999997
1.0647158581320575,0.8500957471948083,-0.024660501440854576,1644.1697621999997
1.0813564503518698,0.849685370761707,-0.024661500501819523,1644.1697621999997
1.097997042571682,0.8492749855774606,-0.02466178989366918,1644.1697621999997
1.1146376347914944,0.8488645978583641,-0.024661873719158924,1644.1697621999997
1.1312782270113066,0.8484542094050241,-0.02466189800004881,1644.1697621999997
1.147918819231119,0.8480438207390035,-0.024661905033244832,1644.1697621999997
1.1645594114509312,0.8476334320113779,-0.02466190707047798,1644.1697621999997
1.1812000036707435,0.8472230432659078,-0.024661907660582197,1644.1697621999997
1.1978405958905558,0.8468126545152689,-0.024661907831511565,1644.1697621999997
1.214481188110368,0.8464022657631327,-0.024661907881022904,1644.1697621999997
1.2311217803301804,0.8459918770105629,-0.02466190789536434,1644.1697621999997
1.2477623725499927,0.8455814882578675,-0.024661907899518474,1644.1697621999997
1.264402964769805,0.8451710995051357,-0.024661907900721758,1644.1697621999997
1.2810435569896172,0.8447607107523933,-0.024661907901070302,1644.1697621999997
1.2976841492094295,0.844350321999648,-0.02466190790117126,1644.1697621999997
1.3143247414292418,0.8439399332469018,-0.024661907901200503,1644.1697621999997
1.3309653336490541,0.8435295444941552,-0.024661907901208976,1644.1697621999997
1.3476059258688664,0.8431191557414086,-0.02466190790121143,1644.1697621999997
1.3642465180886787,0.8427087669886619,-0.02466190790121214,1644.1697621999997
1.380887110308491,0.8422983782359152,-0.024661907901212348,1644.1697621999997
1.3975277025283033,0.8418879894831686,-0.024661907901212407,1644.1697621999997
1.4141682947481156,0.8414776007304219,-0.024661907901212424,1644.1697621999997
1.4308088869679279,0.8410672119776752,-0.024661907901212428,1644.1697621999997
1.4474494791877401,0.8406568232249285,-0.024661907901212428,1644.1697621999997
1.4640900714075524,0.8402464344721818,-0.024661907901212428,1644.1697621999997
1.4807306636273647,0.8398360457194352,-0.024661907901212428,1644.1697621999997
